"","geoid","region_name","year","value","region_type","measure","measure_type","measure_units"
"11341",51153901503,"Census Tract 9015.03, Prince William County, Virginia",2018,12.230755,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11342",51153901503,"Census Tract 9015.03, Prince William County, Virginia",2018,12.230755,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11343",51153901503,"Census Tract 9015.03, Prince William County, Virginia",2018,12.230755,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11344",51153901503,"Census Tract 9015.03, Prince William County, Virginia",2018,12.230755,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11345",51153901503,"Census Tract 9015.03, Prince William County, Virginia",2018,12.230755,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11346",51153901503,"Census Tract 9015.03, Prince William County, Virginia",2019,13.96454081,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11347",51153901503,"Census Tract 9015.03, Prince William County, Virginia",2019,13.96454081,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11348",51153901503,"Census Tract 9015.03, Prince William County, Virginia",2019,13.96454081,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11349",51153901503,"Census Tract 9015.03, Prince William County, Virginia",2019,13.96454081,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11350",51153901503,"Census Tract 9015.03, Prince William County, Virginia",2019,13.96454081,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11351",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2015,17.08054001,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11352",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2015,17.08054001,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11353",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2015,17.08054001,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11354",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2015,17.08054001,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11355",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2015,17.08054001,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11356",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2016,13.04471939,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11357",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2016,13.04471939,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11358",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2016,13.04471939,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11359",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2016,13.04471939,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11360",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2016,13.04471939,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11361",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2017,16.97366579,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11362",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2017,16.97366579,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11363",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2017,16.97366579,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11364",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2017,16.97366579,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11365",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2017,16.97366579,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11366",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2018,18.35367348,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11367",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2018,18.35367348,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11368",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2018,18.35367348,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11369",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2018,18.35367348,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11370",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2018,18.35367348,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11371",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2019,18.25778087,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11372",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2019,18.25778087,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11373",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2019,18.25778087,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11374",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2019,18.25778087,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11375",51153901504,"Census Tract 9015.04, Prince William County, Virginia",2019,18.25778087,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11376",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2015,9.174488089,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11377",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2015,9.174488089,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11378",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2015,9.174488089,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11379",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2015,9.174488089,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11380",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2015,9.174488089,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11381",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2016,8.987960268,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11382",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2016,8.987960268,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11383",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2016,8.987960268,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11384",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2016,8.987960268,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11385",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2016,8.987960268,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11386",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2017,10.7967192,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11387",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2017,10.7967192,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11388",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2017,10.7967192,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11389",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2017,10.7967192,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11390",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2017,10.7967192,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11391",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2018,11.69190034,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11392",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2018,11.69190034,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11393",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2018,11.69190034,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11394",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2018,11.69190034,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11395",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2018,11.69190034,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11396",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2019,13.12826768,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11397",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2019,13.12826768,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11398",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2019,13.12826768,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11399",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2019,13.12826768,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11400",51153901505,"Census Tract 9015.05, Prince William County, Virginia",2019,13.12826768,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11401",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2015,8.679847484,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11402",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2015,8.679847484,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11403",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2015,8.679847484,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11404",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2015,8.679847484,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11405",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2015,8.679847484,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11406",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2016,9.02738311,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11407",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2016,9.02738311,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11408",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2016,9.02738311,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11409",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2016,9.02738311,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11410",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2016,9.02738311,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11411",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2017,8.450164405,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11412",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2017,8.450164405,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11413",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2017,8.450164405,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11414",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2017,8.450164405,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11415",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2017,8.450164405,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11416",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2018,12.23902272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11417",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2018,12.23902272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11418",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2018,12.23902272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11419",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2018,12.23902272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11420",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2018,12.23902272,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11421",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2019,13.60362764,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11422",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2019,13.60362764,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11423",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2019,13.60362764,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11424",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2019,13.60362764,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11425",51153901506,"Census Tract 9015.06, Prince William County, Virginia",2019,13.60362764,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11426",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2015,8.850625329,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11427",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2015,8.850625329,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11428",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2015,8.850625329,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11429",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2015,8.850625329,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11430",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2015,8.850625329,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11431",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2016,7.639958774,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11432",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2016,7.639958774,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11433",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2016,7.639958774,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11434",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2016,7.639958774,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11435",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2016,7.639958774,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11436",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2017,9.147357186,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11437",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2017,9.147357186,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11438",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2017,9.147357186,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11439",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2017,9.147357186,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11440",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2017,9.147357186,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11441",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2018,22.67440757,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11442",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2018,22.67440757,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11443",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2018,22.67440757,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11444",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2018,22.67440757,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11445",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2018,22.67440757,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11446",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2019,9.856746132,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11447",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2019,9.856746132,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11448",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2019,9.856746132,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11449",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2019,9.856746132,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11450",51153901507,"Census Tract 9015.07, Prince William County, Virginia",2019,9.856746132,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11451",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2015,10.0937815,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11452",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2015,10.0937815,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11453",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2015,10.0937815,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11454",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2015,10.0937815,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11455",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2015,10.0937815,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11456",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2016,9.436156602,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11457",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2016,9.436156602,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11458",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2016,9.436156602,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11459",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2016,9.436156602,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11460",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2016,9.436156602,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11461",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2017,11.47514915,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11462",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2017,11.47514915,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11463",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2017,11.47514915,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11464",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2017,11.47514915,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11465",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2017,11.47514915,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11466",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2018,10.35497535,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11467",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2018,10.35497535,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11468",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2018,10.35497535,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11469",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2018,10.35497535,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11470",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2018,10.35497535,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11471",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2019,11.95442249,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11472",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2019,11.95442249,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11473",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2019,11.95442249,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11474",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2019,11.95442249,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11475",51153901508,"Census Tract 9015.08, Prince William County, Virginia",2019,11.95442249,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11476",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2015,12.9556428,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11477",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2015,12.9556428,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11478",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2015,12.9556428,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11479",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2015,12.9556428,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11480",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2015,12.9556428,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11481",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2016,10.28029305,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11482",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2016,10.28029305,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11483",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2016,10.28029305,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11484",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2016,10.28029305,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11485",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2016,10.28029305,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11486",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2017,12.04577465,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11487",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2017,12.04577465,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11488",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2017,12.04577465,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11489",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2017,12.04577465,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11490",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2017,12.04577465,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11491",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2018,11.71108368,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11492",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2018,11.71108368,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11493",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2018,11.71108368,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11494",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2018,11.71108368,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11495",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2018,11.71108368,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11496",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2019,13.62054597,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11497",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2019,13.62054597,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11498",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2019,13.62054597,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11499",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2019,13.62054597,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11500",51153901509,"Census Tract 9015.09, Prince William County, Virginia",2019,13.62054597,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11501",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2015,12.84661899,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11502",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2015,12.84661899,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11503",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2015,12.84661899,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11504",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2015,12.84661899,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11505",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2015,12.84661899,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11506",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2016,9.202868264,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11507",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2016,9.202868264,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11508",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2016,9.202868264,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11509",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2016,9.202868264,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11510",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2016,9.202868264,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11511",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2017,13.34836174,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11512",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2017,13.34836174,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11513",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2017,13.34836174,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11514",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2017,13.34836174,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11515",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2017,13.34836174,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11516",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2018,10.94951155,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11517",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2018,10.94951155,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11518",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2018,10.94951155,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11519",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2018,10.94951155,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11520",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2018,10.94951155,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11521",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2019,15.26519739,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11522",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2019,15.26519739,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11523",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2019,15.26519739,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11524",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2019,15.26519739,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11525",51153901510,"Census Tract 9015.10, Prince William County, Virginia",2019,15.26519739,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11526",51153901511,"Census Tract 9015.11, Prince William County, Virginia",2015,18.43991814,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11527",51153901511,"Census Tract 9015.11, Prince William County, Virginia",2015,18.43991814,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11528",51153901511,"Census Tract 9015.11, Prince William County, Virginia",2015,18.43991814,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11529",51153901511,"Census Tract 9015.11, Prince William County, Virginia",2015,18.43991814,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11530",51153901511,"Census Tract 9015.11, Prince William County, Virginia",2015,18.43991814,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11531",51153901511,"Census Tract 9015.11, Prince William County, Virginia",2016,13.0814692,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11532",51153901511,"Census Tract 9015.11, Prince William County, Virginia",2016,13.0814692,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11533",51153901511,"Census Tract 9015.11, Prince William County, Virginia",2016,13.0814692,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
"11534",51153901511,"Census Tract 9015.11, Prince William County, Virginia",2016,13.0814692,"tract","perc_poor_phys_hlth_days_14_and_over","mean","days"
