geoid,measure,value,year,region_type,measure_type,region_name
510594912013,obgyns_e2sfca,0.632495829216069,2021,block group,index,"Block Group 3, Census Tract 4912.01, Fairfax County, Virginia"
510594912014,obgyns_e2sfca,0.63926436093962,2021,block group,index,"Block Group 4, Census Tract 4912.01, Fairfax County, Virginia"
510594912021,obgyns_e2sfca,0.806477414998117,2021,block group,index,"Block Group 1, Census Tract 4912.02, Fairfax County, Virginia"
510594913011,obgyns_e2sfca,0.415781831412225,2021,block group,index,"Block Group 1, Census Tract 4913.01, Fairfax County, Virginia"
510594913012,obgyns_e2sfca,0.648962496221871,2021,block group,index,"Block Group 2, Census Tract 4913.01, Fairfax County, Virginia"
510594913013,obgyns_e2sfca,0.653962132336633,2021,block group,index,"Block Group 3, Census Tract 4913.01, Fairfax County, Virginia"
510594913014,obgyns_e2sfca,0.692389358357776,2021,block group,index,"Block Group 4, Census Tract 4913.01, Fairfax County, Virginia"
510594913021,obgyns_e2sfca,0.67942962923682,2021,block group,index,"Block Group 1, Census Tract 4913.02, Fairfax County, Virginia"
510594913022,obgyns_e2sfca,0.676982067513958,2021,block group,index,"Block Group 2, Census Tract 4913.02, Fairfax County, Virginia"
510594913031,obgyns_e2sfca,0.802906797526512,2021,block group,index,"Block Group 1, Census Tract 4913.03, Fairfax County, Virginia"
510594913032,obgyns_e2sfca,0.711009855680981,2021,block group,index,"Block Group 2, Census Tract 4913.03, Fairfax County, Virginia"
510594914011,obgyns_e2sfca,0.691089559041089,2021,block group,index,"Block Group 1, Census Tract 4914.01, Fairfax County, Virginia"
510594914012,obgyns_e2sfca,0.71003358242511,2021,block group,index,"Block Group 2, Census Tract 4914.01, Fairfax County, Virginia"
510594914013,obgyns_e2sfca,0.804875362569512,2021,block group,index,"Block Group 3, Census Tract 4914.01, Fairfax County, Virginia"
510594914014,obgyns_e2sfca,0.736681075859559,2021,block group,index,"Block Group 4, Census Tract 4914.01, Fairfax County, Virginia"
510594914021,obgyns_e2sfca,0.682265350745828,2021,block group,index,"Block Group 1, Census Tract 4914.02, Fairfax County, Virginia"
510594914022,obgyns_e2sfca,0.673013063882617,2021,block group,index,"Block Group 2, Census Tract 4914.02, Fairfax County, Virginia"
510594914031,obgyns_e2sfca,0.606179791788292,2021,block group,index,"Block Group 1, Census Tract 4914.03, Fairfax County, Virginia"
510594914032,obgyns_e2sfca,0.565022063153355,2021,block group,index,"Block Group 2, Census Tract 4914.03, Fairfax County, Virginia"
510594914041,obgyns_e2sfca,0.649855316995154,2021,block group,index,"Block Group 1, Census Tract 4914.04, Fairfax County, Virginia"
510594914042,obgyns_e2sfca,0.601945101852626,2021,block group,index,"Block Group 2, Census Tract 4914.04, Fairfax County, Virginia"
510594914051,obgyns_e2sfca,0.558574893411725,2021,block group,index,"Block Group 1, Census Tract 4914.05, Fairfax County, Virginia"
510594915011,obgyns_e2sfca,0.820193483191709,2021,block group,index,"Block Group 1, Census Tract 4915.01, Fairfax County, Virginia"
510594915012,obgyns_e2sfca,0.716525039536177,2021,block group,index,"Block Group 2, Census Tract 4915.01, Fairfax County, Virginia"
510594915013,obgyns_e2sfca,0.722645236767415,2021,block group,index,"Block Group 3, Census Tract 4915.01, Fairfax County, Virginia"
510594915021,obgyns_e2sfca,0.72836505612003,2021,block group,index,"Block Group 1, Census Tract 4915.02, Fairfax County, Virginia"
510594915022,obgyns_e2sfca,0.653060770849652,2021,block group,index,"Block Group 2, Census Tract 4915.02, Fairfax County, Virginia"
510594915023,obgyns_e2sfca,0.735060557041997,2021,block group,index,"Block Group 3, Census Tract 4915.02, Fairfax County, Virginia"
510594916011,obgyns_e2sfca,0.859893277636882,2021,block group,index,"Block Group 1, Census Tract 4916.01, Fairfax County, Virginia"
510594916012,obgyns_e2sfca,0.790765476938474,2021,block group,index,"Block Group 2, Census Tract 4916.01, Fairfax County, Virginia"
510594916013,obgyns_e2sfca,0.752647994015125,2021,block group,index,"Block Group 3, Census Tract 4916.01, Fairfax County, Virginia"
510594916021,obgyns_e2sfca,0.795574048218584,2021,block group,index,"Block Group 1, Census Tract 4916.02, Fairfax County, Virginia"
510594916022,obgyns_e2sfca,0.793274588223697,2021,block group,index,"Block Group 2, Census Tract 4916.02, Fairfax County, Virginia"
510594917011,obgyns_e2sfca,0.979031017458674,2021,block group,index,"Block Group 1, Census Tract 4917.01, Fairfax County, Virginia"
510594917012,obgyns_e2sfca,0.9429561736768172,2021,block group,index,"Block Group 2, Census Tract 4917.01, Fairfax County, Virginia"
510594917013,obgyns_e2sfca,1.03923938012914,2021,block group,index,"Block Group 3, Census Tract 4917.01, Fairfax County, Virginia"
510594917021,obgyns_e2sfca,1.03825498734389,2021,block group,index,"Block Group 1, Census Tract 4917.02, Fairfax County, Virginia"
510594917022,obgyns_e2sfca,1.04458024009074,2021,block group,index,"Block Group 2, Census Tract 4917.02, Fairfax County, Virginia"
510594917023,obgyns_e2sfca,1.13285212220665,2021,block group,index,"Block Group 3, Census Tract 4917.02, Fairfax County, Virginia"
510594917024,obgyns_e2sfca,0.974990220598529,2021,block group,index,"Block Group 4, Census Tract 4917.02, Fairfax County, Virginia"
510594917025,obgyns_e2sfca,0.9957650803013,2021,block group,index,"Block Group 5, Census Tract 4917.02, Fairfax County, Virginia"
510594917031,obgyns_e2sfca,0.945058414868899,2021,block group,index,"Block Group 1, Census Tract 4917.03, Fairfax County, Virginia"
510594917032,obgyns_e2sfca,0.70896759730721,2021,block group,index,"Block Group 2, Census Tract 4917.03, Fairfax County, Virginia"
510594917033,obgyns_e2sfca,0.990424978153212,2021,block group,index,"Block Group 3, Census Tract 4917.03, Fairfax County, Virginia"
510594917041,obgyns_e2sfca,0.940949222201918,2021,block group,index,"Block Group 1, Census Tract 4917.04, Fairfax County, Virginia"
510594917042,obgyns_e2sfca,0.745670091558895,2021,block group,index,"Block Group 2, Census Tract 4917.04, Fairfax County, Virginia"
510594917043,obgyns_e2sfca,0.996754648015007,2021,block group,index,"Block Group 3, Census Tract 4917.04, Fairfax County, Virginia"
510594917051,obgyns_e2sfca,0.623281403010534,2021,block group,index,"Block Group 1, Census Tract 4917.05, Fairfax County, Virginia"
510594918011,obgyns_e2sfca,0.77041237460631,2021,block group,index,"Block Group 1, Census Tract 4918.01, Fairfax County, Virginia"
510594918012,obgyns_e2sfca,0.745786653066542,2021,block group,index,"Block Group 2, Census Tract 4918.01, Fairfax County, Virginia"
510594918021,obgyns_e2sfca,0.840160878930945,2021,block group,index,"Block Group 1, Census Tract 4918.02, Fairfax County, Virginia"
510594918022,obgyns_e2sfca,0.774520560141152,2021,block group,index,"Block Group 2, Census Tract 4918.02, Fairfax County, Virginia"
510594918031,obgyns_e2sfca,0.815970276850514,2021,block group,index,"Block Group 1, Census Tract 4918.03, Fairfax County, Virginia"
510594918032,obgyns_e2sfca,0.8428700292907,2021,block group,index,"Block Group 2, Census Tract 4918.03, Fairfax County, Virginia"
510594918033,obgyns_e2sfca,1.06015773449203,2021,block group,index,"Block Group 3, Census Tract 4918.03, Fairfax County, Virginia"
510594920001,obgyns_e2sfca,0.615694560683525,2021,block group,index,"Block Group 1, Census Tract 4920, Fairfax County, Virginia"
510594920002,obgyns_e2sfca,0.434346932024314,2021,block group,index,"Block Group 2, Census Tract 4920, Fairfax County, Virginia"
510594920003,obgyns_e2sfca,0.518817547398515,2021,block group,index,"Block Group 3, Census Tract 4920, Fairfax County, Virginia"
510594921001,obgyns_e2sfca,0.488004978270001,2021,block group,index,"Block Group 1, Census Tract 4921, Fairfax County, Virginia"
510594921002,obgyns_e2sfca,0.48841301610661,2021,block group,index,"Block Group 2, Census Tract 4921, Fairfax County, Virginia"
510594921003,obgyns_e2sfca,0.526710153308091,2021,block group,index,"Block Group 3, Census Tract 4921, Fairfax County, Virginia"
510594921004,obgyns_e2sfca,0.6176697863301,2021,block group,index,"Block Group 4, Census Tract 4921, Fairfax County, Virginia"
510594922011,obgyns_e2sfca,0.361898505557547,2021,block group,index,"Block Group 1, Census Tract 4922.01, Fairfax County, Virginia"
510594922012,obgyns_e2sfca,0.523954906064397,2021,block group,index,"Block Group 2, Census Tract 4922.01, Fairfax County, Virginia"
510594922021,obgyns_e2sfca,0.728721230260583,2021,block group,index,"Block Group 1, Census Tract 4922.02, Fairfax County, Virginia"
510594922022,obgyns_e2sfca,0.566485688637254,2021,block group,index,"Block Group 2, Census Tract 4922.02, Fairfax County, Virginia"
510594922023,obgyns_e2sfca,0.741568131667828,2021,block group,index,"Block Group 3, Census Tract 4922.02, Fairfax County, Virginia"
510594922031,obgyns_e2sfca,0.590210652658235,2021,block group,index,"Block Group 1, Census Tract 4922.03, Fairfax County, Virginia"
510594922032,obgyns_e2sfca,0.570241852815548,2021,block group,index,"Block Group 2, Census Tract 4922.03, Fairfax County, Virginia"
510594922033,obgyns_e2sfca,0.60685575082128,2021,block group,index,"Block Group 3, Census Tract 4922.03, Fairfax County, Virginia"
510594923001,obgyns_e2sfca,0.738110155793562,2021,block group,index,"Block Group 1, Census Tract 4923, Fairfax County, Virginia"
510594923002,obgyns_e2sfca,0.857627064579695,2021,block group,index,"Block Group 2, Census Tract 4923, Fairfax County, Virginia"
510594924001,obgyns_e2sfca,0.540978004718015,2021,block group,index,"Block Group 1, Census Tract 4924, Fairfax County, Virginia"
510594924002,obgyns_e2sfca,0.494278313684737,2021,block group,index,"Block Group 2, Census Tract 4924, Fairfax County, Virginia"
510594925001,obgyns_e2sfca,0.626265252618038,2021,block group,index,"Block Group 1, Census Tract 4925, Fairfax County, Virginia"
510594925002,obgyns_e2sfca,0.380640949123604,2021,block group,index,"Block Group 2, Census Tract 4925, Fairfax County, Virginia"
510599801001,obgyns_e2sfca,0.946203251583042,2021,block group,index,"Block Group 1, Census Tract 9801, Fairfax County, Virginia"
511076101011,obgyns_e2sfca,0.0753046306840094,2021,block group,index,"Block Group 1, Census Tract 6101.01, Loudoun County, Virginia"
511076101012,obgyns_e2sfca,0.802003013108487,2021,block group,index,"Block Group 2, Census Tract 6101.01, Loudoun County, Virginia"
511076101021,obgyns_e2sfca,0.701645545723358,2021,block group,index,"Block Group 1, Census Tract 6101.02, Loudoun County, Virginia"
511076101022,obgyns_e2sfca,0.77234714115014,2021,block group,index,"Block Group 2, Census Tract 6101.02, Loudoun County, Virginia"
511076102011,obgyns_e2sfca,0.43802749673865,2021,block group,index,"Block Group 1, Census Tract 6102.01, Loudoun County, Virginia"
511076102012,obgyns_e2sfca,0.139413536301265,2021,block group,index,"Block Group 2, Census Tract 6102.01, Loudoun County, Virginia"
511076102021,obgyns_e2sfca,0.0809624648959797,2021,block group,index,"Block Group 1, Census Tract 6102.02, Loudoun County, Virginia"
511076102022,obgyns_e2sfca,0.132604242034789,2021,block group,index,"Block Group 2, Census Tract 6102.02, Loudoun County, Virginia"
511076103001,obgyns_e2sfca,1.06217715649381,2021,block group,index,"Block Group 1, Census Tract 6103, Loudoun County, Virginia"
511076103002,obgyns_e2sfca,0.887583047654231,2021,block group,index,"Block Group 2, Census Tract 6103, Loudoun County, Virginia"
511076103003,obgyns_e2sfca,0.87521023574126,2021,block group,index,"Block Group 3, Census Tract 6103, Loudoun County, Virginia"
511076103004,obgyns_e2sfca,0.767706057210668,2021,block group,index,"Block Group 4, Census Tract 6103, Loudoun County, Virginia"
511076104001,obgyns_e2sfca,0.598183865386632,2021,block group,index,"Block Group 1, Census Tract 6104, Loudoun County, Virginia"
511076104002,obgyns_e2sfca,0.666472658494732,2021,block group,index,"Block Group 2, Census Tract 6104, Loudoun County, Virginia"
511076105031,obgyns_e2sfca,0.641942908420399,2021,block group,index,"Block Group 1, Census Tract 6105.03, Loudoun County, Virginia"
511076105032,obgyns_e2sfca,0.682740746879124,2021,block group,index,"Block Group 2, Census Tract 6105.03, Loudoun County, Virginia"
511076105033,obgyns_e2sfca,0.756975274894997,2021,block group,index,"Block Group 3, Census Tract 6105.03, Loudoun County, Virginia"
511076105041,obgyns_e2sfca,0.641942908420399,2021,block group,index,"Block Group 1, Census Tract 6105.04, Loudoun County, Virginia"
511076105042,obgyns_e2sfca,0.663278765760714,2021,block group,index,"Block Group 2, Census Tract 6105.04, Loudoun County, Virginia"
511076105043,obgyns_e2sfca,0.686572341002079,2021,block group,index,"Block Group 3, Census Tract 6105.04, Loudoun County, Virginia"
511076105044,obgyns_e2sfca,0.684107160294174,2021,block group,index,"Block Group 4, Census Tract 6105.04, Loudoun County, Virginia"
511076105051,obgyns_e2sfca,0.698878330585574,2021,block group,index,"Block Group 1, Census Tract 6105.05, Loudoun County, Virginia"
511076105052,obgyns_e2sfca,0.697608503493311,2021,block group,index,"Block Group 2, Census Tract 6105.05, Loudoun County, Virginia"
511076105053,obgyns_e2sfca,0.707460667011888,2021,block group,index,"Block Group 3, Census Tract 6105.05, Loudoun County, Virginia"
511076105061,obgyns_e2sfca,0.825836547330127,2021,block group,index,"Block Group 1, Census Tract 6105.06, Loudoun County, Virginia"
511076105062,obgyns_e2sfca,0.827060526812643,2021,block group,index,"Block Group 2, Census Tract 6105.06, Loudoun County, Virginia"
511076105071,obgyns_e2sfca,0.663723471166194,2021,block group,index,"Block Group 1, Census Tract 6105.07, Loudoun County, Virginia"
511076105072,obgyns_e2sfca,0.743062770885322,2021,block group,index,"Block Group 2, Census Tract 6105.07, Loudoun County, Virginia"
511076105073,obgyns_e2sfca,0.821565450756131,2021,block group,index,"Block Group 3, Census Tract 6105.07, Loudoun County, Virginia"
511076106011,obgyns_e2sfca,0.693148008209571,2021,block group,index,"Block Group 1, Census Tract 6106.01, Loudoun County, Virginia"
511076106012,obgyns_e2sfca,0.617236018357515,2021,block group,index,"Block Group 2, Census Tract 6106.01, Loudoun County, Virginia"
511076106013,obgyns_e2sfca,0.524496655650656,2021,block group,index,"Block Group 3, Census Tract 6106.01, Loudoun County, Virginia"
511076106014,obgyns_e2sfca,0.703324990014126,2021,block group,index,"Block Group 4, Census Tract 6106.01, Loudoun County, Virginia"
511076106021,obgyns_e2sfca,0.432796941327055,2021,block group,index,"Block Group 1, Census Tract 6106.02, Loudoun County, Virginia"
511076106031,obgyns_e2sfca,0.702136025210189,2021,block group,index,"Block Group 1, Census Tract 6106.03, Loudoun County, Virginia"
511076106032,obgyns_e2sfca,0.704277533060217,2021,block group,index,"Block Group 2, Census Tract 6106.03, Loudoun County, Virginia"
511076106041,obgyns_e2sfca,0.708327705300569,2021,block group,index,"Block Group 1, Census Tract 6106.04, Loudoun County, Virginia"
511076106042,obgyns_e2sfca,0.636587966777357,2021,block group,index,"Block Group 2, Census Tract 6106.04, Loudoun County, Virginia"
511076106043,obgyns_e2sfca,0.540390245600078,2021,block group,index,"Block Group 3, Census Tract 6106.04, Loudoun County, Virginia"
511076107011,obgyns_e2sfca,0.144581058031017,2021,block group,index,"Block Group 1, Census Tract 6107.01, Loudoun County, Virginia"
511076107012,obgyns_e2sfca,0.174878030441114,2021,block group,index,"Block Group 2, Census Tract 6107.01, Loudoun County, Virginia"
511076107021,obgyns_e2sfca,0.316121659805504,2021,block group,index,"Block Group 1, Census Tract 6107.02, Loudoun County, Virginia"
511076107022,obgyns_e2sfca,0.312006074864334,2021,block group,index,"Block Group 2, Census Tract 6107.02, Loudoun County, Virginia"
511076107023,obgyns_e2sfca,0.159732892003249,2021,block group,index,"Block Group 3, Census Tract 6107.02, Loudoun County, Virginia"
511076107031,obgyns_e2sfca,0.347637655595007,2021,block group,index,"Block Group 1, Census Tract 6107.03, Loudoun County, Virginia"
511076107032,obgyns_e2sfca,0.343367807749861,2021,block group,index,"Block Group 2, Census Tract 6107.03, Loudoun County, Virginia"
511076107033,obgyns_e2sfca,0.304660047145334,2021,block group,index,"Block Group 3, Census Tract 6107.03, Loudoun County, Virginia"
511076108001,obgyns_e2sfca,0.120627741250904,2021,block group,index,"Block Group 1, Census Tract 6108, Loudoun County, Virginia"
511076108002,obgyns_e2sfca,0.0933229823667385,2021,block group,index,"Block Group 2, Census Tract 6108, Loudoun County, Virginia"
511076108003,obgyns_e2sfca,0.071558779582191,2021,block group,index,"Block Group 3, Census Tract 6108, Loudoun County, Virginia"
511076108004,obgyns_e2sfca,0.0215233381056976,2021,block group,index,"Block Group 4, Census Tract 6108, Loudoun County, Virginia"
511076109001,obgyns_e2sfca,0.04613312010655,2021,block group,index,"Block Group 1, Census Tract 6109, Loudoun County, Virginia"
511076109002,obgyns_e2sfca,0.224731998585722,2021,block group,index,"Block Group 2, Census Tract 6109, Loudoun County, Virginia"
511076110021,obgyns_e2sfca,0.714757880004223,2021,block group,index,"Block Group 1, Census Tract 6110.02, Loudoun County, Virginia"
511076110022,obgyns_e2sfca,0.797364272959589,2021,block group,index,"Block Group 2, Census Tract 6110.02, Loudoun County, Virginia"
511076110041,obgyns_e2sfca,0.588303490262898,2021,block group,index,"Block Group 1, Census Tract 6110.04, Loudoun County, Virginia"
511076110042,obgyns_e2sfca,0.719947406498999,2021,block group,index,"Block Group 2, Census Tract 6110.04, Loudoun County, Virginia"
511076110043,obgyns_e2sfca,0.757858561991692,2021,block group,index,"Block Group 3, Census Tract 6110.04, Loudoun County, Virginia"
511076110051,obgyns_e2sfca,0.755822975283522,2021,block group,index,"Block Group 1, Census Tract 6110.05, Loudoun County, Virginia"
511076110052,obgyns_e2sfca,0.756050506977496,2021,block group,index,"Block Group 2, Census Tract 6110.05, Loudoun County, Virginia"
511076110053,obgyns_e2sfca,0.731130915549412,2021,block group,index,"Block Group 3, Census Tract 6110.05, Loudoun County, Virginia"
511076110061,obgyns_e2sfca,0.787842081472199,2021,block group,index,"Block Group 1, Census Tract 6110.06, Loudoun County, Virginia"
511076110062,obgyns_e2sfca,0.731763804066217,2021,block group,index,"Block Group 2, Census Tract 6110.06, Loudoun County, Virginia"
511076110091,obgyns_e2sfca,0.619512240399561,2021,block group,index,"Block Group 1, Census Tract 6110.09, Loudoun County, Virginia"
511076110092,obgyns_e2sfca,0.682397836076442,2021,block group,index,"Block Group 2, Census Tract 6110.09, Loudoun County, Virginia"
511076110093,obgyns_e2sfca,0.695919999903191,2021,block group,index,"Block Group 3, Census Tract 6110.09, Loudoun County, Virginia"
511076110101,obgyns_e2sfca,0.666712646636039,2021,block group,index,"Block Group 1, Census Tract 6110.10, Loudoun County, Virginia"
511076110111,obgyns_e2sfca,0.81011681615795506,2021,block group,index,"Block Group 1, Census Tract 6110.11, Loudoun County, Virginia"
511076110112,obgyns_e2sfca,0.713564689208407,2021,block group,index,"Block Group 2, Census Tract 6110.11, Loudoun County, Virginia"
511076110121,obgyns_e2sfca,0.766907541025793,2021,block group,index,"Block Group 1, Census Tract 6110.12, Loudoun County, Virginia"
511076110122,obgyns_e2sfca,0.663142256220249,2021,block group,index,"Block Group 2, Census Tract 6110.12, Loudoun County, Virginia"
511076110131,obgyns_e2sfca,0.658395243527492,2021,block group,index,"Block Group 1, Census Tract 6110.13, Loudoun County, Virginia"
511076110132,obgyns_e2sfca,0.671364670605029,2021,block group,index,"Block Group 2, Census Tract 6110.13, Loudoun County, Virginia"
511076110141,obgyns_e2sfca,0.761555040332964,2021,block group,index,"Block Group 1, Census Tract 6110.14, Loudoun County, Virginia"
511076110142,obgyns_e2sfca,0.734786958223931,2021,block group,index,"Block Group 2, Census Tract 6110.14, Loudoun County, Virginia"
511076110151,obgyns_e2sfca,0.808441687009916,2021,block group,index,"Block Group 1, Census Tract 6110.15, Loudoun County, Virginia"
511076110161,obgyns_e2sfca,0.717837468660873,2021,block group,index,"Block Group 1, Census Tract 6110.16, Loudoun County, Virginia"
511076110162,obgyns_e2sfca,0.732973880141894,2021,block group,index,"Block Group 2, Census Tract 6110.16, Loudoun County, Virginia"
511076110163,obgyns_e2sfca,0.809339638654578,2021,block group,index,"Block Group 3, Census Tract 6110.16, Loudoun County, Virginia"
511076110171,obgyns_e2sfca,0.815680404792143,2021,block group,index,"Block Group 1, Census Tract 6110.17, Loudoun County, Virginia"
511076110172,obgyns_e2sfca,0.791644190346009,2021,block group,index,"Block Group 2, Census Tract 6110.17, Loudoun County, Virginia"
511076110181,obgyns_e2sfca,0.812803761052444,2021,block group,index,"Block Group 1, Census Tract 6110.18, Loudoun County, Virginia"
511076110182,obgyns_e2sfca,0.81702338746836,2021,block group,index,"Block Group 2, Census Tract 6110.18, Loudoun County, Virginia"
511076110191,obgyns_e2sfca,0.773146882176794,2021,block group,index,"Block Group 1, Census Tract 6110.19, Loudoun County, Virginia"
511076110192,obgyns_e2sfca,0.733045033830008,2021,block group,index,"Block Group 2, Census Tract 6110.19, Loudoun County, Virginia"
511076110201,obgyns_e2sfca,0.693389668786369,2021,block group,index,"Block Group 1, Census Tract 6110.20, Loudoun County, Virginia"
511076110202,obgyns_e2sfca,0.751559600595386,2021,block group,index,"Block Group 2, Census Tract 6110.20, Loudoun County, Virginia"
511076110203,obgyns_e2sfca,0.800207646112137,2021,block group,index,"Block Group 3, Census Tract 6110.20, Loudoun County, Virginia"
511076110211,obgyns_e2sfca,0.787031735252488,2021,block group,index,"Block Group 1, Census Tract 6110.21, Loudoun County, Virginia"
511076110212,obgyns_e2sfca,0.704011835730616,2021,block group,index,"Block Group 2, Census Tract 6110.21, Loudoun County, Virginia"
511076110213,obgyns_e2sfca,0.774608666786907,2021,block group,index,"Block Group 3, Census Tract 6110.21, Loudoun County, Virginia"
511076110214,obgyns_e2sfca,0.685011692043632,2021,block group,index,"Block Group 4, Census Tract 6110.21, Loudoun County, Virginia"
511076110221,obgyns_e2sfca,0.681682320264696,2021,block group,index,"Block Group 1, Census Tract 6110.22, Loudoun County, Virginia"
511076110222,obgyns_e2sfca,0.68337615929339,2021,block group,index,"Block Group 2, Census Tract 6110.22, Loudoun County, Virginia"
511076110223,obgyns_e2sfca,0.713766931172154,2021,block group,index,"Block Group 3, Census Tract 6110.22, Loudoun County, Virginia"
511076110231,obgyns_e2sfca,0.685983810172588,2021,block group,index,"Block Group 1, Census Tract 6110.23, Loudoun County, Virginia"
511076110232,obgyns_e2sfca,0.695773943081557,2021,block group,index,"Block Group 2, Census Tract 6110.23, Loudoun County, Virginia"
511076110233,obgyns_e2sfca,0.713653903967781,2021,block group,index,"Block Group 3, Census Tract 6110.23, Loudoun County, Virginia"
511076110241,obgyns_e2sfca,0.458089634160624,2021,block group,index,"Block Group 1, Census Tract 6110.24, Loudoun County, Virginia"
511076110242,obgyns_e2sfca,0.329379193588213,2021,block group,index,"Block Group 2, Census Tract 6110.24, Loudoun County, Virginia"
511076110251,obgyns_e2sfca,0.544408509028382,2021,block group,index,"Block Group 1, Census Tract 6110.25, Loudoun County, Virginia"
511076110252,obgyns_e2sfca,0.40127285779359,2021,block group,index,"Block Group 2, Census Tract 6110.25, Loudoun County, Virginia"
511076110253,obgyns_e2sfca,0.615952303794443,2021,block group,index,"Block Group 3, Census Tract 6110.25, Loudoun County, Virginia"
511076111011,obgyns_e2sfca,0.692295677437142,2021,block group,index,"Block Group 1, Census Tract 6111.01, Loudoun County, Virginia"
511076111012,obgyns_e2sfca,0.876473653415997,2021,block group,index,"Block Group 2, Census Tract 6111.01, Loudoun County, Virginia"
511076111013,obgyns_e2sfca,0.900160135229436,2021,block group,index,"Block Group 3, Census Tract 6111.01, Loudoun County, Virginia"
511076111021,obgyns_e2sfca,0.904005901121842,2021,block group,index,"Block Group 1, Census Tract 6111.02, Loudoun County, Virginia"
511076111022,obgyns_e2sfca,0.913621469460688,2021,block group,index,"Block Group 2, Census Tract 6111.02, Loudoun County, Virginia"
511076111023,obgyns_e2sfca,0.845876789151769,2021,block group,index,"Block Group 3, Census Tract 6111.02, Loudoun County, Virginia"
511076112021,obgyns_e2sfca,0.94371722105872,2021,block group,index,"Block Group 1, Census Tract 6112.02, Loudoun County, Virginia"
511076112022,obgyns_e2sfca,0.933132800333777,2021,block group,index,"Block Group 2, Census Tract 6112.02, Loudoun County, Virginia"
511076112023,obgyns_e2sfca,0.924301109826675,2021,block group,index,"Block Group 3, Census Tract 6112.02, Loudoun County, Virginia"
511076112041,obgyns_e2sfca,0.942050622255945,2021,block group,index,"Block Group 1, Census Tract 6112.04, Loudoun County, Virginia"
511076112042,obgyns_e2sfca,0.93959994288661,2021,block group,index,"Block Group 2, Census Tract 6112.04, Loudoun County, Virginia"
511076112051,obgyns_e2sfca,0.961762063695831,2021,block group,index,"Block Group 1, Census Tract 6112.05, Loudoun County, Virginia"
511076112052,obgyns_e2sfca,1.16041655233971,2021,block group,index,"Block Group 2, Census Tract 6112.05, Loudoun County, Virginia"
511076112061,obgyns_e2sfca,0.867357751907844,2021,block group,index,"Block Group 1, Census Tract 6112.06, Loudoun County, Virginia"
511076112062,obgyns_e2sfca,0.912090580263307,2021,block group,index,"Block Group 2, Census Tract 6112.06, Loudoun County, Virginia"
511076112071,obgyns_e2sfca,0.97722970995784,2021,block group,index,"Block Group 1, Census Tract 6112.07, Loudoun County, Virginia"
511076112072,obgyns_e2sfca,0.996084129063641,2021,block group,index,"Block Group 2, Census Tract 6112.07, Loudoun County, Virginia"
511076112081,obgyns_e2sfca,0.877332480632429,2021,block group,index,"Block Group 1, Census Tract 6112.08, Loudoun County, Virginia"
511076112082,obgyns_e2sfca,0.905877048864691,2021,block group,index,"Block Group 2, Census Tract 6112.08, Loudoun County, Virginia"
511076112091,obgyns_e2sfca,0.903300626502492,2021,block group,index,"Block Group 1, Census Tract 6112.09, Loudoun County, Virginia"
511076112092,obgyns_e2sfca,0.936806587030204,2021,block group,index,"Block Group 2, Census Tract 6112.09, Loudoun County, Virginia"
511076112093,obgyns_e2sfca,0.936270027430193,2021,block group,index,"Block Group 3, Census Tract 6112.09, Loudoun County, Virginia"
511076113001,obgyns_e2sfca,1.15188571515928,2021,block group,index,"Block Group 1, Census Tract 6113, Loudoun County, Virginia"
511076113002,obgyns_e2sfca,0.98277477549702,2021,block group,index,"Block Group 2, Census Tract 6113, Loudoun County, Virginia"
511076114001,obgyns_e2sfca,0.897772165701167,2021,block group,index,"Block Group 1, Census Tract 6114, Loudoun County, Virginia"
511076114002,obgyns_e2sfca,0.8533595836153132,2021,block group,index,"Block Group 2, Census Tract 6114, Loudoun County, Virginia"
511076114003,obgyns_e2sfca,0.846364661206118,2021,block group,index,"Block Group 3, Census Tract 6114, Loudoun County, Virginia"
511076115011,obgyns_e2sfca,0.916963459279673,2021,block group,index,"Block Group 1, Census Tract 6115.01, Loudoun County, Virginia"
511076115012,obgyns_e2sfca,0.966536204871137,2021,block group,index,"Block Group 2, Census Tract 6115.01, Loudoun County, Virginia"
511076115021,obgyns_e2sfca,0.860490296871041,2021,block group,index,"Block Group 1, Census Tract 6115.02, Loudoun County, Virginia"
511076115022,obgyns_e2sfca,0.828312025218873,2021,block group,index,"Block Group 2, Census Tract 6115.02, Loudoun County, Virginia"
511076115023,obgyns_e2sfca,0.901544623024162,2021,block group,index,"Block Group 3, Census Tract 6115.02, Loudoun County, Virginia"
511076116011,obgyns_e2sfca,0.902611303293571,2021,block group,index,"Block Group 1, Census Tract 6116.01, Loudoun County, Virginia"
511076116012,obgyns_e2sfca,0.889719018292261,2021,block group,index,"Block Group 2, Census Tract 6116.01, Loudoun County, Virginia"
511076116021,obgyns_e2sfca,0.859922355457157,2021,block group,index,"Block Group 1, Census Tract 6116.02, Loudoun County, Virginia"
511076116022,obgyns_e2sfca,0.874257341291884,2021,block group,index,"Block Group 2, Census Tract 6116.02, Loudoun County, Virginia"
511076117001,obgyns_e2sfca,0.915848134701807,2021,block group,index,"Block Group 1, Census Tract 6117, Loudoun County, Virginia"
511076117002,obgyns_e2sfca,0.849243085288655,2021,block group,index,"Block Group 2, Census Tract 6117, Loudoun County, Virginia"
511076117003,obgyns_e2sfca,0.890102737764794,2021,block group,index,"Block Group 3, Census Tract 6117, Loudoun County, Virginia"
