geoid,measure,value,year,region_type,measure_type
240217518012,pediatric_pop,207,2021,block group,count
240217518013,pediatric_pop,295,2021,block group,count
240217518014,pediatric_pop,662,2021,block group,count
240217518021,pediatric_pop,309,2021,block group,count
240217518022,pediatric_pop,285,2021,block group,count
240217518023,pediatric_pop,179,2021,block group,count
240217519011,pediatric_pop,204,2021,block group,count
240217519012,pediatric_pop,423,2021,block group,count
240217519013,pediatric_pop,519,2021,block group,count
240217519021,pediatric_pop,742,2021,block group,count
240217519022,pediatric_pop,311,2021,block group,count
240217519023,pediatric_pop,442,2021,block group,count
240217519031,pediatric_pop,184,2021,block group,count
240217519032,pediatric_pop,204,2021,block group,count
240217519033,pediatric_pop,327,2021,block group,count
240217519034,pediatric_pop,15,2021,block group,count
240217519035,pediatric_pop,382,2021,block group,count
240217519036,pediatric_pop,223,2021,block group,count
240217519041,pediatric_pop,490,2021,block group,count
240217519042,pediatric_pop,428,2021,block group,count
240217520011,pediatric_pop,313,2021,block group,count
240217520012,pediatric_pop,529,2021,block group,count
240217520013,pediatric_pop,432,2021,block group,count
240217521011,pediatric_pop,532,2021,block group,count
240217521012,pediatric_pop,259,2021,block group,count
240217521021,pediatric_pop,409,2021,block group,count
240217521022,pediatric_pop,390,2021,block group,count
240217521023,pediatric_pop,36,2021,block group,count
240217521024,pediatric_pop,293,2021,block group,count
240217522011,pediatric_pop,310,2021,block group,count
240217522012,pediatric_pop,89,2021,block group,count
240217522021,pediatric_pop,858,2021,block group,count
240217522022,pediatric_pop,494,2021,block group,count
240217522023,pediatric_pop,362,2021,block group,count
240217522041,pediatric_pop,231,2021,block group,count
240217522042,pediatric_pop,1160,2021,block group,count
240217522043,pediatric_pop,549,2021,block group,count
240217522044,pediatric_pop,930,2021,block group,count
240217523011,pediatric_pop,591,2021,block group,count
240217523012,pediatric_pop,139,2021,block group,count
240217523013,pediatric_pop,886,2021,block group,count
240217523021,pediatric_pop,137,2021,block group,count
240217523022,pediatric_pop,767,2021,block group,count
240217523023,pediatric_pop,0,2021,block group,count
240217523031,pediatric_pop,138,2021,block group,count
240217523032,pediatric_pop,119,2021,block group,count
240217523033,pediatric_pop,624,2021,block group,count
240217525011,pediatric_pop,111,2021,block group,count
240217525012,pediatric_pop,326,2021,block group,count
240217525013,pediatric_pop,138,2021,block group,count
240217525014,pediatric_pop,507,2021,block group,count
240217525021,pediatric_pop,348,2021,block group,count
240217525022,pediatric_pop,159,2021,block group,count
240217526011,pediatric_pop,279,2021,block group,count
240217526012,pediatric_pop,122,2021,block group,count
240217526013,pediatric_pop,448,2021,block group,count
240217526014,pediatric_pop,257,2021,block group,count
240217526021,pediatric_pop,157,2021,block group,count
240217526022,pediatric_pop,123,2021,block group,count
240217526023,pediatric_pop,301,2021,block group,count
240217526031,pediatric_pop,152,2021,block group,count
240217526032,pediatric_pop,407,2021,block group,count
240217526033,pediatric_pop,464,2021,block group,count
240217528011,pediatric_pop,280,2021,block group,count
240217528012,pediatric_pop,123,2021,block group,count
240217528021,pediatric_pop,87,2021,block group,count
240217528022,pediatric_pop,694,2021,block group,count
240217529001,pediatric_pop,262,2021,block group,count
240217529002,pediatric_pop,317,2021,block group,count
240217530011,pediatric_pop,85,2021,block group,count
240217530012,pediatric_pop,379,2021,block group,count
240217530013,pediatric_pop,35,2021,block group,count
240217530014,pediatric_pop,0,2021,block group,count
240217530015,pediatric_pop,270,2021,block group,count
240217530016,pediatric_pop,278,2021,block group,count
240217530021,pediatric_pop,76,2021,block group,count
240217530022,pediatric_pop,405,2021,block group,count
240217530023,pediatric_pop,295,2021,block group,count
240217530024,pediatric_pop,77,2021,block group,count
240217651001,pediatric_pop,513,2021,block group,count
240217651002,pediatric_pop,76,2021,block group,count
240217651003,pediatric_pop,162,2021,block group,count
240217668001,pediatric_pop,391,2021,block group,count
240217668002,pediatric_pop,119,2021,block group,count
240217668003,pediatric_pop,13,2021,block group,count
240217668004,pediatric_pop,229,2021,block group,count
240217675001,pediatric_pop,158,2021,block group,count
240217675002,pediatric_pop,222,2021,block group,count
240217675003,pediatric_pop,64,2021,block group,count
240217676001,pediatric_pop,203,2021,block group,count
240217676002,pediatric_pop,292,2021,block group,count
240217676003,pediatric_pop,149,2021,block group,count
240217707001,pediatric_pop,233,2021,block group,count
240217707002,pediatric_pop,237,2021,block group,count
240217707003,pediatric_pop,146,2021,block group,count
240217722001,pediatric_pop,34,2021,block group,count
240217722002,pediatric_pop,145,2021,block group,count
240217735001,pediatric_pop,205,2021,block group,count
240217735002,pediatric_pop,602,2021,block group,count
240217735003,pediatric_pop,429,2021,block group,count
240217753021,pediatric_pop,118,2021,block group,count
240217753022,pediatric_pop,20,2021,block group,count
240217753023,pediatric_pop,121,2021,block group,count
240217753024,pediatric_pop,187,2021,block group,count
240217753025,pediatric_pop,474,2021,block group,count
240217753026,pediatric_pop,429,2021,block group,count
240217754001,pediatric_pop,109,2021,block group,count
240217754002,pediatric_pop,90,2021,block group,count
240217754003,pediatric_pop,210,2021,block group,count
240217754004,pediatric_pop,341,2021,block group,count
240217754005,pediatric_pop,89,2021,block group,count
240217756001,pediatric_pop,256,2021,block group,count
240217756002,pediatric_pop,470,2021,block group,count
240217756003,pediatric_pop,440,2021,block group,count
240317001011,pediatric_pop,465,2021,block group,count
240317001012,pediatric_pop,486,2021,block group,count
240317001013,pediatric_pop,81,2021,block group,count
240317001031,pediatric_pop,167,2021,block group,count
240317001032,pediatric_pop,173,2021,block group,count
240317001033,pediatric_pop,581,2021,block group,count
240317001041,pediatric_pop,623,2021,block group,count
240317001042,pediatric_pop,713,2021,block group,count
240317001043,pediatric_pop,170,2021,block group,count
240317001051,pediatric_pop,414,2021,block group,count
240317001052,pediatric_pop,164,2021,block group,count
240317001053,pediatric_pop,873,2021,block group,count
240317002041,pediatric_pop,268,2021,block group,count
240317002042,pediatric_pop,93,2021,block group,count
240317002051,pediatric_pop,3115,2021,block group,count
240317002052,pediatric_pop,470,2021,block group,count
240317002053,pediatric_pop,160,2021,block group,count
240317002061,pediatric_pop,564,2021,block group,count
240317002062,pediatric_pop,277,2021,block group,count
240317002063,pediatric_pop,570,2021,block group,count
240317002071,pediatric_pop,655,2021,block group,count
240317002072,pediatric_pop,841,2021,block group,count
240317002081,pediatric_pop,139,2021,block group,count
240317002082,pediatric_pop,244,2021,block group,count
240317003041,pediatric_pop,285,2021,block group,count
240317003042,pediatric_pop,685,2021,block group,count
240317003043,pediatric_pop,596,2021,block group,count
240317003044,pediatric_pop,539,2021,block group,count
240317003061,pediatric_pop,474,2021,block group,count
240317003062,pediatric_pop,1089,2021,block group,count
240317003063,pediatric_pop,815,2021,block group,count
240317003081,pediatric_pop,391,2021,block group,count
240317003082,pediatric_pop,504,2021,block group,count
240317003083,pediatric_pop,240,2021,block group,count
240317003084,pediatric_pop,319,2021,block group,count
240317003091,pediatric_pop,816,2021,block group,count
240317003092,pediatric_pop,720,2021,block group,count
240317003101,pediatric_pop,466,2021,block group,count
240317003102,pediatric_pop,133,2021,block group,count
240317003103,pediatric_pop,545,2021,block group,count
240317003104,pediatric_pop,172,2021,block group,count
240317003111,pediatric_pop,1186,2021,block group,count
240317003112,pediatric_pop,329,2021,block group,count
240317003113,pediatric_pop,1806,2021,block group,count
240317003121,pediatric_pop,537,2021,block group,count
240317003122,pediatric_pop,538,2021,block group,count
240317003123,pediatric_pop,987,2021,block group,count
240317004001,pediatric_pop,107,2021,block group,count
240317004002,pediatric_pop,250,2021,block group,count
240317005001,pediatric_pop,704,2021,block group,count
240317005002,pediatric_pop,374,2021,block group,count
240317005003,pediatric_pop,518,2021,block group,count
240317006041,pediatric_pop,663,2021,block group,count
240317006042,pediatric_pop,132,2021,block group,count
240317006043,pediatric_pop,320,2021,block group,count
240317006044,pediatric_pop,359,2021,block group,count
240317006061,pediatric_pop,339,2021,block group,count
240317006062,pediatric_pop,229,2021,block group,count
240317006063,pediatric_pop,499,2021,block group,count
240317006071,pediatric_pop,303,2021,block group,count
240317006072,pediatric_pop,407,2021,block group,count
240317006073,pediatric_pop,483,2021,block group,count
240317006074,pediatric_pop,706,2021,block group,count
240317006081,pediatric_pop,348,2021,block group,count
240317006082,pediatric_pop,740,2021,block group,count
240317006083,pediatric_pop,253,2021,block group,count
240317006101,pediatric_pop,518,2021,block group,count
240317006111,pediatric_pop,712,2021,block group,count
240317006112,pediatric_pop,927,2021,block group,count
240317006131,pediatric_pop,421,2021,block group,count
240317006132,pediatric_pop,707,2021,block group,count
240317006133,pediatric_pop,267,2021,block group,count
240317006134,pediatric_pop,116,2021,block group,count
240317006141,pediatric_pop,363,2021,block group,count
240317006142,pediatric_pop,323,2021,block group,count
240317006143,pediatric_pop,618,2021,block group,count
240317006151,pediatric_pop,367,2021,block group,count
240317006152,pediatric_pop,394,2021,block group,count
240317006161,pediatric_pop,306,2021,block group,count
240317006162,pediatric_pop,465,2021,block group,count
240317006163,pediatric_pop,380,2021,block group,count
240317007041,pediatric_pop,159,2021,block group,count
240317007042,pediatric_pop,192,2021,block group,count
240317007043,pediatric_pop,212,2021,block group,count
240317007061,pediatric_pop,696,2021,block group,count
240317007062,pediatric_pop,374,2021,block group,count
240317007101,pediatric_pop,210,2021,block group,count
240317007102,pediatric_pop,127,2021,block group,count
240317007103,pediatric_pop,223,2021,block group,count
240317007104,pediatric_pop,612,2021,block group,count
240317007105,pediatric_pop,210,2021,block group,count
240317007111,pediatric_pop,797,2021,block group,count
240317007112,pediatric_pop,619,2021,block group,count
240317007113,pediatric_pop,203,2021,block group,count
240317007131,pediatric_pop,277,2021,block group,count
240317007132,pediatric_pop,551,2021,block group,count
240317007133,pediatric_pop,953,2021,block group,count
240317007151,pediatric_pop,480,2021,block group,count
240317007152,pediatric_pop,649,2021,block group,count
240317007153,pediatric_pop,144,2021,block group,count
240317007154,pediatric_pop,487,2021,block group,count
240317007161,pediatric_pop,432,2021,block group,count
240317007162,pediatric_pop,1201,2021,block group,count
240317007163,pediatric_pop,319,2021,block group,count
240317007171,pediatric_pop,679,2021,block group,count
240317007172,pediatric_pop,331,2021,block group,count
240317007173,pediatric_pop,632,2021,block group,count
240317007174,pediatric_pop,194,2021,block group,count
240317007181,pediatric_pop,808,2021,block group,count
240317007182,pediatric_pop,127,2021,block group,count
240317007191,pediatric_pop,708,2021,block group,count
240317007192,pediatric_pop,750,2021,block group,count
240317007193,pediatric_pop,744,2021,block group,count
240317007201,pediatric_pop,224,2021,block group,count
240317007202,pediatric_pop,608,2021,block group,count
