"","geoid","region_type","year","region_name","year.1","measure","value","measure_type","measure_units"
"216",51059480902,"tract",2020,"Census Tract 4809.02, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.839344262,"percent",NA
"217",51153901223,"tract",2020,"Census Tract 9012.23, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.803271659,"percent",NA
"218",51013101401,"tract",2020,"Census Tract 1014.01, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.666736118,"percent",NA
"219",51059422201,"tract",2020,"Census Tract 4222.01, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.476689984,"percent",NA
"220",51685920200,"tract",2020,"Census Tract 9202, Manassas Park city, Virginia",2021,"perc_income_avg_nat_package",0.774248183,"percent",NA
"221",51107611017,"tract",2020,"Census Tract 6110.17, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.682248221,"percent",NA
"222",51107610503,"tract",2020,"Census Tract 6105.03, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.475288701,"percent",NA
"223",51107611012,"tract",2020,"Census Tract 6110.12, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.356079784,"percent",NA
"224",51107610201,"tract",2020,"Census Tract 6102.01, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.492563446,"percent",NA
"225",51059415402,"tract",2020,"Census Tract 4154.02, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.54979669,"percent",NA
"226",51153901900,"tract",2020,"Census Tract 9019, Prince William County, Virginia",2021,"perc_income_avg_nat_package",1.220054648,"percent",NA
"227",51107611700,"tract",2020,"Census Tract 6117, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.634689762,"percent",NA
"228",51013101603,"tract",2020,"Census Tract 1016.03, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.612357176,"percent",NA
"229",51013101403,"tract",2020,"Census Tract 1014.03, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.663665195,"percent",NA
"230",51059421103,"tract",2020,"Census Tract 4211.03, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.537220722,"percent",NA
"231",51510200405,"tract",2020,"Census Tract 2004.05, Alexandria city, Virginia",2021,"perc_income_avg_nat_package",1.123677703,"percent",NA
"232",51510200303,"tract",2020,"Census Tract 2003.03, Alexandria city, Virginia",2021,"perc_income_avg_nat_package",1.131791856,"percent",NA
"233",51510200406,"tract",2020,"Census Tract 2004.06, Alexandria city, Virginia",2021,"perc_income_avg_nat_package",1.034538499,"percent",NA
"234",51059415500,"tract",2020,"Census Tract 4155, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.598709034,"percent",NA
"235",51153901011,"tract",2020,"Census Tract 9010.11, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.572028691,"percent",NA
"236",51510200900,"tract",2020,"Census Tract 2009, Alexandria city, Virginia",2021,"perc_income_avg_nat_package",0.394284922,"percent",NA
"237",51683910100,"tract",2020,"Census Tract 9101, Manassas city, Virginia",2021,"perc_income_avg_nat_package",0.889207933,"percent",NA
"238",51013102702,"tract",2020,"Census Tract 1027.02, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.625152625,"percent",NA
"239",51107611101,"tract",2020,"Census Tract 6111.01, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.779600455,"percent",NA
"240",51107611501,"tract",2020,"Census Tract 6115.01, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",1.068521739,"percent",NA
"241",51059481701,"tract",2020,"Census Tract 4817.01, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.362187272,"percent",NA
"242",51059490103,"tract",2020,"Census Tract 4901.03, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.702364077,"percent",NA
"243",51013100500,"tract",2020,"Census Tract 1005, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.316904896,"percent",NA
"244",51059460501,"tract",2020,"Census Tract 4605.01, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.396739299,"percent",NA
"245",51059461700,"tract",2020,"Census Tract 4617, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.735582863,"percent",NA
"246",51153901231,"tract",2020,"Census Tract 9012.31, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.518866331,"percent",NA
"247",51059440501,"tract",2020,"Census Tract 4405.01, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.478132296,"percent",NA
"248",51059460200,"tract",2020,"Census Tract 4602, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.310042469,"percent",NA
"249",51153900702,"tract",2020,"Census Tract 9007.02, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.863610296,"percent",NA
"250",51013101300,"tract",2020,"Census Tract 1013, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.385710627,"percent",NA
"251",51013103800,"tract",2020,"Census Tract 1038, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.842280738,"percent",NA
"252",51107610506,"tract",2020,"Census Tract 6105.06, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.670701355,"percent",NA
"253",51059420503,"tract",2020,"Census Tract 4205.03, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.838427948,"percent",NA
"254",51059421002,"tract",2020,"Census Tract 4210.02, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.655133586,"percent",NA
"255",51059430600,"tract",2020,"Census Tract 4306, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.832375956,"percent",NA
"256",51059482503,"tract",2020,"Census Tract 4825.03, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.388663968,"percent",NA
"257",51059480505,"tract",2020,"Census Tract 4805.05, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.644917496,"percent",NA
"258",51013102301,"tract",2020,"Census Tract 1023.01, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.541584982,"percent",NA
"259",51059492000,"tract",2020,"Census Tract 4920, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.323345276,"percent",NA
"260",51059481900,"tract",2020,"Census Tract 4819, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.589789273,"percent",NA
"261",51059480100,"tract",2020,"Census Tract 4801, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.307198771,"percent",NA
"262",51059451800,"tract",2020,"Census Tract 4518, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.651465798,"percent",NA
"263",51059432402,"tract",2020,"Census Tract 4324.02, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.492927011,"percent",NA
"264",51153900300,"tract",2020,"Census Tract 9003, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.87845721,"percent",NA
"265",51059451601,"tract",2020,"Census Tract 4516.01, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",1.550137252,"percent",NA
"266",51059422202,"tract",2020,"Census Tract 4222.02, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.755630331,"percent",NA
"267",51013100100,"tract",2020,"Census Tract 1001, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.376740216,"percent",NA
"268",51013100200,"tract",2020,"Census Tract 1002, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.328264047,"percent",NA
"269",51107611205,"tract",2020,"Census Tract 6112.05, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.650621394,"percent",NA
"270",51059491000,"tract",2020,"Census Tract 4910, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.359298246,"percent",NA
"271",51059492201,"tract",2020,"Census Tract 4922.01, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.356010458,"percent",NA
"272",51153901228,"tract",2020,"Census Tract 9012.28, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.611464968,"percent",NA
"273",51153901230,"tract",2020,"Census Tract 9012.30, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.606500932,"percent",NA
"274",51153901507,"tract",2020,"Census Tract 9015.07, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.613457729,"percent",NA
"275",51510200600,"tract",2020,"Census Tract 2006, Alexandria city, Virginia",2021,"perc_income_avg_nat_package",0.760034835,"percent",NA
"276",51510200104,"tract",2020,"Census Tract 2001.04, Alexandria city, Virginia",2021,"perc_income_avg_nat_package",1.174886795,"percent",NA
"277",51153901225,"tract",2020,"Census Tract 9012.25, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.67147541,"percent",NA
"278",51059482501,"tract",2020,"Census Tract 4825.01, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.656471976,"percent",NA
"279",51059440100,"tract",2020,"Census Tract 4401, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.445586776,"percent",NA
"280",51013103000,"tract",2020,"Census Tract 1030, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.512252711,"percent",NA
"281",51059460100,"tract",2020,"Census Tract 4601, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.338660176,"percent",NA
"282",51153901409,"tract",2020,"Census Tract 9014.09, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.63558796,"percent",NA
"283",51153901506,"tract",2020,"Census Tract 9015.06, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.6117231,"percent",NA
"284",51683910302,"tract",2020,"Census Tract 9103.02, Manassas city, Virginia",2021,"perc_income_avg_nat_package",1.260607652,"percent",NA
"285",51153901236,"tract",2020,"Census Tract 9012.36, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.60541086,"percent",NA
"286",51059471303,"tract",2020,"Census Tract 4713.03, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.666290721,"percent",NA
"287",51059480504,"tract",2020,"Census Tract 4805.04, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.497576904,"percent",NA
"288",51059471301,"tract",2020,"Census Tract 4713.01, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.744229316,"percent",NA
"289",51153900409,"tract",2020,"Census Tract 9004.09, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.829087141,"percent",NA
"290",51153900201,"tract",2020,"Census Tract 9002.01, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.999830758,"percent",NA
"291",51059491704,"tract",2020,"Census Tract 4917.04, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.774138922,"percent",NA
"292",51107611009,"tract",2020,"Census Tract 6110.09, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.355349913,"percent",NA
"293",51107611004,"tract",2020,"Census Tract 6110.04, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.516653324,"percent",NA
"294",51153901508,"tract",2020,"Census Tract 9015.08, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.585374777,"percent",NA
"295",51510200106,"tract",2020,"Census Tract 2001.06, Alexandria city, Virginia",2021,"perc_income_avg_nat_package",1.043946335,"percent",NA
"296",51153901203,"tract",2020,"Census Tract 9012.03, Prince William County, Virginia",2021,"perc_income_avg_nat_package",1.02427314,"percent",NA
"297",51059491103,"tract",2020,"Census Tract 4911.03, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.705778562,"percent",NA
"298",51059491705,"tract",2020,"Census Tract 4917.05, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.39133758,"percent",NA
"299",51059415800,"tract",2020,"Census Tract 4158, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.423925283,"percent",NA
"300",51107610900,"tract",2020,"Census Tract 6109, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.855710306,"percent",NA
"301",51107611024,"tract",2020,"Census Tract 6110.24, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.321003135,"percent",NA
"302",51059492400,"tract",2020,"Census Tract 4924, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.722218565,"percent",NA
"303",51153901209,"tract",2020,"Census Tract 9012.09, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.774498039,"percent",NA
"304",51107611209,"tract",2020,"Census Tract 6112.09, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.472615385,"percent",NA
"305",51059420501,"tract",2020,"Census Tract 4205.01, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.796771416,"percent",NA
"306",51107611400,"tract",2020,"Census Tract 6114, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.759373517,"percent",NA
"307",51013101404,"tract",2020,"Census Tract 1014.04, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.597707232,"percent",NA
"308",51510202001,"tract",2020,"Census Tract 2020.01, Alexandria city, Virginia",2021,"perc_income_avg_nat_package",0.363818962,"percent",NA
"309",51059481702,"tract",2020,"Census Tract 4817.02, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.708173503,"percent",NA
"310",51153901511,"tract",2020,"Census Tract 9015.11, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.519491061,"percent",NA
"311",51059421300,"tract",2020,"Census Tract 4213, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.547593583,"percent",NA
"312",51013101801,"tract",2020,"Census Tract 1018.01, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.484066156,"percent",NA
"313",51059421200,"tract",2020,"Census Tract 4212, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.533681709,"percent",NA
"314",51059490501,"tract",2020,"Census Tract 4905.01, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.883327199,"percent",NA
"315",51153901010,"tract",2020,"Census Tract 9010.10, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.539962878,"percent",NA
"316",51059422000,"tract",2020,"Census Tract 4220, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.602149863,"percent",NA
"317",51153901413,"tract",2020,"Census Tract 9014.13, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.542024546,"percent",NA
"318",51153900904,"tract",2020,"Census Tract 9009.04, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.680863136,"percent",NA
"319",51153901211,"tract",2020,"Census Tract 9012.11, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.896431781,"percent",NA
"320",51600300300,"tract",2020,"Census Tract 3003, Fairfax city, Virginia",2021,"perc_income_avg_nat_package",0.818868085,"percent",NA
"321",51059416200,"tract",2020,"Census Tract 4162, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.940128043,"percent",NA
"322",51107610602,"tract",2020,"Census Tract 6106.02, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.36462908,"percent",NA
"323",51107611805,"tract",2020,"Census Tract 6118.05, Loudoun County, Virginia",2021,"perc_income_avg_nat_package",0.452001342,"percent",NA
"324",51059461500,"tract",2020,"Census Tract 4615, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.442136533,"percent",NA
"325",51059461601,"tract",2020,"Census Tract 4616.01, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.65589451,"percent",NA
"326",51153901219,"tract",2020,"Census Tract 9012.19, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.487941244,"percent",NA
"327",51059491702,"tract",2020,"Census Tract 4917.02, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.818109188,"percent",NA
"328",51510200202,"tract",2020,"Census Tract 2002.02, Alexandria city, Virginia",2021,"perc_income_avg_nat_package",0.354121037,"percent",NA
"329",51013103100,"tract",2020,"Census Tract 1031, Arlington County, Virginia",2021,"perc_income_avg_nat_package",0.93385214,"percent",NA
"330",51153901304,"tract",2020,"Census Tract 9013.04, Prince William County, Virginia",2021,"perc_income_avg_nat_package",0.700052869,"percent",NA
"331",51059420202,"tract",2020,"Census Tract 4202.02, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.666527807,"percent",NA
"332",51059432800,"tract",2020,"Census Tract 4328, Fairfax County, Virginia",2021,"perc_income_avg_nat_package",0.61551778,"percent",NA
