geoid,measure,value,year,region_type,measure_type,region_name
510594218003,primcare_2sfca,2.7504848020025,2021,block group,index,"Block Group 3, Census Tract 4218, Fairfax County, Virginia"
510594219001,primcare_2sfca,2.28985611161475,2021,block group,index,"Block Group 1, Census Tract 4219, Fairfax County, Virginia"
510594219002,primcare_2sfca,3.08818351779177,2021,block group,index,"Block Group 2, Census Tract 4219, Fairfax County, Virginia"
510594219003,primcare_2sfca,3.10599574225283,2021,block group,index,"Block Group 3, Census Tract 4219, Fairfax County, Virginia"
510594220001,primcare_2sfca,3.22450846220371,2021,block group,index,"Block Group 1, Census Tract 4220, Fairfax County, Virginia"
510594221011,primcare_2sfca,2.53508791778608,2021,block group,index,"Block Group 1, Census Tract 4221.01, Fairfax County, Virginia"
510594221012,primcare_2sfca,2.9933386660927,2021,block group,index,"Block Group 2, Census Tract 4221.01, Fairfax County, Virginia"
510594221013,primcare_2sfca,3.03399289337114,2021,block group,index,"Block Group 3, Census Tract 4221.01, Fairfax County, Virginia"
510594221021,primcare_2sfca,2.60323417213228,2021,block group,index,"Block Group 1, Census Tract 4221.02, Fairfax County, Virginia"
510594221022,primcare_2sfca,3.13207546071671,2021,block group,index,"Block Group 2, Census Tract 4221.02, Fairfax County, Virginia"
510594221023,primcare_2sfca,2.29554521174276,2021,block group,index,"Block Group 3, Census Tract 4221.02, Fairfax County, Virginia"
510594221024,primcare_2sfca,2.54178463436716,2021,block group,index,"Block Group 4, Census Tract 4221.02, Fairfax County, Virginia"
510594222011,primcare_2sfca,0.63859776226186,2021,block group,index,"Block Group 1, Census Tract 4222.01, Fairfax County, Virginia"
510594222012,primcare_2sfca,2.34636444087448,2021,block group,index,"Block Group 2, Census Tract 4222.01, Fairfax County, Virginia"
510594222021,primcare_2sfca,3.17739702065143,2021,block group,index,"Block Group 1, Census Tract 4222.02, Fairfax County, Virginia"
510594222022,primcare_2sfca,1.25571923430731,2021,block group,index,"Block Group 2, Census Tract 4222.02, Fairfax County, Virginia"
510594222023,primcare_2sfca,3.02871891292122,2021,block group,index,"Block Group 3, Census Tract 4222.02, Fairfax County, Virginia"
510594223011,primcare_2sfca,3.3999749176782,2021,block group,index,"Block Group 1, Census Tract 4223.01, Fairfax County, Virginia"
510594223012,primcare_2sfca,3.03079280600456,2021,block group,index,"Block Group 2, Census Tract 4223.01, Fairfax County, Virginia"
510594223021,primcare_2sfca,3.33303287680739,2021,block group,index,"Block Group 1, Census Tract 4223.02, Fairfax County, Virginia"
510594223022,primcare_2sfca,3.18850109043252,2021,block group,index,"Block Group 2, Census Tract 4223.02, Fairfax County, Virginia"
510594223023,primcare_2sfca,3.12411375337296,2021,block group,index,"Block Group 3, Census Tract 4223.02, Fairfax County, Virginia"
510594223024,primcare_2sfca,3.16210586092256,2021,block group,index,"Block Group 4, Census Tract 4223.02, Fairfax County, Virginia"
510594224011,primcare_2sfca,3.11161908497407,2021,block group,index,"Block Group 1, Census Tract 4224.01, Fairfax County, Virginia"
510594224012,primcare_2sfca,3.09160405756424,2021,block group,index,"Block Group 2, Census Tract 4224.01, Fairfax County, Virginia"
510594224021,primcare_2sfca,3.0425769700502,2021,block group,index,"Block Group 1, Census Tract 4224.02, Fairfax County, Virginia"
510594224022,primcare_2sfca,3.13215467183499,2021,block group,index,"Block Group 2, Census Tract 4224.02, Fairfax County, Virginia"
510594224023,primcare_2sfca,3.0913078999136,2021,block group,index,"Block Group 3, Census Tract 4224.02, Fairfax County, Virginia"
510594224031,primcare_2sfca,3.07338301708694,2021,block group,index,"Block Group 1, Census Tract 4224.03, Fairfax County, Virginia"
510594224032,primcare_2sfca,3.02360096138781,2021,block group,index,"Block Group 2, Census Tract 4224.03, Fairfax County, Virginia"
510594301011,primcare_2sfca,2.74663015226643,2021,block group,index,"Block Group 1, Census Tract 4301.01, Fairfax County, Virginia"
510594301012,primcare_2sfca,1.73035699371019,2021,block group,index,"Block Group 2, Census Tract 4301.01, Fairfax County, Virginia"
510594301013,primcare_2sfca,1.78745909347788,2021,block group,index,"Block Group 3, Census Tract 4301.01, Fairfax County, Virginia"
510594301021,primcare_2sfca,1.76520600092491,2021,block group,index,"Block Group 1, Census Tract 4301.02, Fairfax County, Virginia"
510594302011,primcare_2sfca,1.64695754152988,2021,block group,index,"Block Group 1, Census Tract 4302.01, Fairfax County, Virginia"
510594302012,primcare_2sfca,1.78542135594351,2021,block group,index,"Block Group 2, Census Tract 4302.01, Fairfax County, Virginia"
510594302021,primcare_2sfca,2.52204752938623,2021,block group,index,"Block Group 1, Census Tract 4302.02, Fairfax County, Virginia"
510594302022,primcare_2sfca,2.86289342578653,2021,block group,index,"Block Group 2, Census Tract 4302.02, Fairfax County, Virginia"
510594302023,primcare_2sfca,3.19470620784603,2021,block group,index,"Block Group 3, Census Tract 4302.02, Fairfax County, Virginia"
510594302031,primcare_2sfca,2.23555080746932,2021,block group,index,"Block Group 1, Census Tract 4302.03, Fairfax County, Virginia"
510594304001,primcare_2sfca,3.98780857365615,2021,block group,index,"Block Group 1, Census Tract 4304, Fairfax County, Virginia"
510594304002,primcare_2sfca,3.94901909595563,2021,block group,index,"Block Group 2, Census Tract 4304, Fairfax County, Virginia"
510594304003,primcare_2sfca,4.07797345144447,2021,block group,index,"Block Group 3, Census Tract 4304, Fairfax County, Virginia"
510594305001,primcare_2sfca,3.99938685387893,2021,block group,index,"Block Group 1, Census Tract 4305, Fairfax County, Virginia"
510594306001,primcare_2sfca,3.63912376739385,2021,block group,index,"Block Group 1, Census Tract 4306, Fairfax County, Virginia"
510594306002,primcare_2sfca,3.84227092459023,2021,block group,index,"Block Group 2, Census Tract 4306, Fairfax County, Virginia"
510594306003,primcare_2sfca,3.93659618325626,2021,block group,index,"Block Group 3, Census Tract 4306, Fairfax County, Virginia"
510594306004,primcare_2sfca,3.65382804578836,2021,block group,index,"Block Group 4, Census Tract 4306, Fairfax County, Virginia"
510594307001,primcare_2sfca,3.08881588763702,2021,block group,index,"Block Group 1, Census Tract 4307, Fairfax County, Virginia"
510594307002,primcare_2sfca,3.38499453890463,2021,block group,index,"Block Group 2, Census Tract 4307, Fairfax County, Virginia"
510594308011,primcare_2sfca,3.64519386708831,2021,block group,index,"Block Group 1, Census Tract 4308.01, Fairfax County, Virginia"
510594308012,primcare_2sfca,3.37792372468084,2021,block group,index,"Block Group 2, Census Tract 4308.01, Fairfax County, Virginia"
510594308021,primcare_2sfca,3.1161979444104,2021,block group,index,"Block Group 1, Census Tract 4308.02, Fairfax County, Virginia"
510594308022,primcare_2sfca,3.30913682700444,2021,block group,index,"Block Group 2, Census Tract 4308.02, Fairfax County, Virginia"
510594308023,primcare_2sfca,3.80001551762821,2021,block group,index,"Block Group 3, Census Tract 4308.02, Fairfax County, Virginia"
510594309011,primcare_2sfca,3.32187666890664,2021,block group,index,"Block Group 1, Census Tract 4309.01, Fairfax County, Virginia"
510594309012,primcare_2sfca,3.667726095722,2021,block group,index,"Block Group 2, Census Tract 4309.01, Fairfax County, Virginia"
510594309021,primcare_2sfca,2.9694314498361,2021,block group,index,"Block Group 1, Census Tract 4309.02, Fairfax County, Virginia"
510594309022,primcare_2sfca,2.82120096679148,2021,block group,index,"Block Group 2, Census Tract 4309.02, Fairfax County, Virginia"
510594310011,primcare_2sfca,2.70070246331894,2021,block group,index,"Block Group 1, Census Tract 4310.01, Fairfax County, Virginia"
510594310012,primcare_2sfca,2.65560416095102,2021,block group,index,"Block Group 2, Census Tract 4310.01, Fairfax County, Virginia"
510594310013,primcare_2sfca,3.3045965573115,2021,block group,index,"Block Group 3, Census Tract 4310.01, Fairfax County, Virginia"
510594310021,primcare_2sfca,3.32965173362471,2021,block group,index,"Block Group 1, Census Tract 4310.02, Fairfax County, Virginia"
510594313001,primcare_2sfca,3.40373876732964,2021,block group,index,"Block Group 1, Census Tract 4313, Fairfax County, Virginia"
510594313002,primcare_2sfca,3.33263612268433,2021,block group,index,"Block Group 2, Census Tract 4313, Fairfax County, Virginia"
510594313003,primcare_2sfca,2.78938034591772,2021,block group,index,"Block Group 3, Census Tract 4313, Fairfax County, Virginia"
510594314001,primcare_2sfca,3.36858823374613,2021,block group,index,"Block Group 1, Census Tract 4314, Fairfax County, Virginia"
510594314002,primcare_2sfca,3.37018529970151,2021,block group,index,"Block Group 2, Census Tract 4314, Fairfax County, Virginia"
510594314003,primcare_2sfca,3.28072744580452,2021,block group,index,"Block Group 3, Census Tract 4314, Fairfax County, Virginia"
510594315001,primcare_2sfca,2.04661029726989,2021,block group,index,"Block Group 1, Census Tract 4315, Fairfax County, Virginia"
510594315002,primcare_2sfca,3.18351528931237,2021,block group,index,"Block Group 2, Census Tract 4315, Fairfax County, Virginia"
510594316001,primcare_2sfca,3.35507397041282,2021,block group,index,"Block Group 1, Census Tract 4316, Fairfax County, Virginia"
510594316002,primcare_2sfca,3.18864002787095,2021,block group,index,"Block Group 2, Census Tract 4316, Fairfax County, Virginia"
510594316003,primcare_2sfca,3.7402997892444,2021,block group,index,"Block Group 3, Census Tract 4316, Fairfax County, Virginia"
510594318011,primcare_2sfca,2.98518166903001,2021,block group,index,"Block Group 1, Census Tract 4318.01, Fairfax County, Virginia"
510594318012,primcare_2sfca,3.72541782983406,2021,block group,index,"Block Group 2, Census Tract 4318.01, Fairfax County, Virginia"
510594318021,primcare_2sfca,3.83121402857778,2021,block group,index,"Block Group 1, Census Tract 4318.02, Fairfax County, Virginia"
510594318022,primcare_2sfca,3.69213513375196,2021,block group,index,"Block Group 2, Census Tract 4318.02, Fairfax County, Virginia"
510594319001,primcare_2sfca,4.05517948341229,2021,block group,index,"Block Group 1, Census Tract 4319, Fairfax County, Virginia"
510594319002,primcare_2sfca,3.69030025088612,2021,block group,index,"Block Group 2, Census Tract 4319, Fairfax County, Virginia"
510594320001,primcare_2sfca,1.72384181987492,2021,block group,index,"Block Group 1, Census Tract 4320, Fairfax County, Virginia"
510594320002,primcare_2sfca,1.86525275056003,2021,block group,index,"Block Group 2, Census Tract 4320, Fairfax County, Virginia"
510594321001,primcare_2sfca,1.68960875365974,2021,block group,index,"Block Group 1, Census Tract 4321, Fairfax County, Virginia"
510594321002,primcare_2sfca,1.78055876453651,2021,block group,index,"Block Group 2, Census Tract 4321, Fairfax County, Virginia"
510594322011,primcare_2sfca,1.76188154590949,2021,block group,index,"Block Group 1, Census Tract 4322.01, Fairfax County, Virginia"
510594322021,primcare_2sfca,1.61087417435739,2021,block group,index,"Block Group 1, Census Tract 4322.02, Fairfax County, Virginia"
510594322022,primcare_2sfca,2.92154783920397,2021,block group,index,"Block Group 2, Census Tract 4322.02, Fairfax County, Virginia"
510594323001,primcare_2sfca,1.65126368492238,2021,block group,index,"Block Group 1, Census Tract 4323, Fairfax County, Virginia"
510594323002,primcare_2sfca,2.73302974947403,2021,block group,index,"Block Group 2, Census Tract 4323, Fairfax County, Virginia"
510594323003,primcare_2sfca,2.66664077430738,2021,block group,index,"Block Group 3, Census Tract 4323, Fairfax County, Virginia"
510594324011,primcare_2sfca,1.70113823583406,2021,block group,index,"Block Group 1, Census Tract 4324.01, Fairfax County, Virginia"
510594324012,primcare_2sfca,2.61098584576893,2021,block group,index,"Block Group 2, Census Tract 4324.01, Fairfax County, Virginia"
510594324021,primcare_2sfca,1.7359002938589,2021,block group,index,"Block Group 1, Census Tract 4324.02, Fairfax County, Virginia"
510594324022,primcare_2sfca,3.30064000691617,2021,block group,index,"Block Group 2, Census Tract 4324.02, Fairfax County, Virginia"
510594324023,primcare_2sfca,2.86303389603921,2021,block group,index,"Block Group 3, Census Tract 4324.02, Fairfax County, Virginia"
510594325001,primcare_2sfca,3.30512677373318,2021,block group,index,"Block Group 1, Census Tract 4325, Fairfax County, Virginia"
510594325002,primcare_2sfca,2.448187690264,2021,block group,index,"Block Group 2, Census Tract 4325, Fairfax County, Virginia"
510594325003,primcare_2sfca,2.54155393889336,2021,block group,index,"Block Group 3, Census Tract 4325, Fairfax County, Virginia"
510594326001,primcare_2sfca,3.18885783730101,2021,block group,index,"Block Group 1, Census Tract 4326, Fairfax County, Virginia"
510594326002,primcare_2sfca,3.28590736497085,2021,block group,index,"Block Group 2, Census Tract 4326, Fairfax County, Virginia"
510594327011,primcare_2sfca,3.06780792969641,2021,block group,index,"Block Group 1, Census Tract 4327.01, Fairfax County, Virginia"
510594327021,primcare_2sfca,3.03450318256907,2021,block group,index,"Block Group 1, Census Tract 4327.02, Fairfax County, Virginia"
510594327022,primcare_2sfca,3.13750996967949,2021,block group,index,"Block Group 2, Census Tract 4327.02, Fairfax County, Virginia"
510594328001,primcare_2sfca,3.08350244329331,2021,block group,index,"Block Group 1, Census Tract 4328, Fairfax County, Virginia"
510594401001,primcare_2sfca,3.88614290509551,2021,block group,index,"Block Group 1, Census Tract 4401, Fairfax County, Virginia"
510594401002,primcare_2sfca,3.75150005870107,2021,block group,index,"Block Group 2, Census Tract 4401, Fairfax County, Virginia"
510594401003,primcare_2sfca,3.80709269558563,2021,block group,index,"Block Group 3, Census Tract 4401, Fairfax County, Virginia"
510594401004,primcare_2sfca,3.8922616351282,2021,block group,index,"Block Group 4, Census Tract 4401, Fairfax County, Virginia"
510594402011,primcare_2sfca,4.24939890140758,2021,block group,index,"Block Group 1, Census Tract 4402.01, Fairfax County, Virginia"
510594402021,primcare_2sfca,4.0356433994128,2021,block group,index,"Block Group 1, Census Tract 4402.02, Fairfax County, Virginia"
510594402022,primcare_2sfca,3.82303712802656,2021,block group,index,"Block Group 2, Census Tract 4402.02, Fairfax County, Virginia"
510594402023,primcare_2sfca,3.87436738797553,2021,block group,index,"Block Group 3, Census Tract 4402.02, Fairfax County, Virginia"
