"region_name","year","value","region_type","measure","measure_type","measure_units","geoid"
"Census Tract 6110.21, Loudoun County, Virginia",2017,14.15465606,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611021
"Census Tract 6110.21, Loudoun County, Virginia",2017,14.15465606,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611021
"Census Tract 6110.21, Loudoun County, Virginia",2017,14.15465606,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611021
"Census Tract 6110.21, Loudoun County, Virginia",2018,6.889582987,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611021
"Census Tract 6110.21, Loudoun County, Virginia",2018,6.889582987,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611021
"Census Tract 6110.21, Loudoun County, Virginia",2018,6.889582987,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611021
"Census Tract 6110.21, Loudoun County, Virginia",2018,6.889582987,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611021
"Census Tract 6110.21, Loudoun County, Virginia",2018,6.889582987,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611021
"Census Tract 6110.21, Loudoun County, Virginia",2019,12.09211883,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611021
"Census Tract 6110.21, Loudoun County, Virginia",2019,12.09211883,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611021
"Census Tract 6110.21, Loudoun County, Virginia",2019,12.09211883,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611021
"Census Tract 6110.21, Loudoun County, Virginia",2019,12.09211883,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611021
"Census Tract 6110.21, Loudoun County, Virginia",2019,12.09211883,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611021
"Census Tract 6110.22, Loudoun County, Virginia",2015,9.456666685,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2015,9.456666685,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2015,9.456666685,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2015,9.456666685,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2015,9.456666685,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2016,13.21024245,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2016,13.21024245,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2016,13.21024245,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2016,13.21024245,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2016,13.21024245,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2017,10.44000369,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2017,10.44000369,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2017,10.44000369,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2017,10.44000369,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2017,10.44000369,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2018,6.603315377,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2018,6.603315377,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2018,6.603315377,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2018,6.603315377,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2018,6.603315377,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2019,12.93430496,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2019,12.93430496,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2019,12.93430496,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2019,12.93430496,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.22, Loudoun County, Virginia",2019,12.93430496,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611022
"Census Tract 6110.23, Loudoun County, Virginia",2015,10.35027422,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2015,10.35027422,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2015,10.35027422,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2015,10.35027422,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2015,10.35027422,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2016,16.05231382,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2016,16.05231382,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2016,16.05231382,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2016,16.05231382,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2016,16.05231382,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2017,13.59966288,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2017,13.59966288,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2017,13.59966288,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2017,13.59966288,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2017,13.59966288,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2018,6.888107708,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2018,6.888107708,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2018,6.888107708,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2018,6.888107708,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2018,6.888107708,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2019,11.65394718,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2019,11.65394718,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2019,11.65394718,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2019,11.65394718,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.23, Loudoun County, Virginia",2019,11.65394718,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611023
"Census Tract 6110.24, Loudoun County, Virginia",2015,11.3578051,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2015,11.3578051,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2015,11.3578051,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2015,11.3578051,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2015,11.3578051,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2016,11.66732209,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2016,11.66732209,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2016,11.66732209,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2016,11.66732209,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2016,11.66732209,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2017,15.86070802,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2017,15.86070802,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2017,15.86070802,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2017,15.86070802,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2017,15.86070802,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2018,12.1855654,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2018,12.1855654,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2018,12.1855654,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2018,12.1855654,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2018,12.1855654,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2019,6.847154253,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2019,6.847154253,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2019,6.847154253,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2019,6.847154253,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.24, Loudoun County, Virginia",2019,6.847154253,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611024
"Census Tract 6110.25, Loudoun County, Virginia",2015,11.31303588,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2015,11.31303588,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2015,11.31303588,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2015,11.31303588,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2015,11.31303588,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2016,12.71313535,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2016,12.71313535,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2016,12.71313535,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2016,12.71313535,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2016,12.71313535,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2017,13.11745602,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2017,13.11745602,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2017,13.11745602,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2017,13.11745602,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2017,13.11745602,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2018,13.14108168,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2018,13.14108168,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2018,13.14108168,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2018,13.14108168,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2018,13.14108168,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2019,6.924840882,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2019,6.924840882,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2019,6.924840882,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2019,6.924840882,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6110.25, Loudoun County, Virginia",2019,6.924840882,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611025
"Census Tract 6111.01, Loudoun County, Virginia",2015,14.10391025,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2015,14.10391025,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2015,14.10391025,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2015,14.10391025,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2015,14.10391025,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2016,17.32863707,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2016,17.32863707,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2016,17.32863707,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2016,17.32863707,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2016,17.32863707,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2017,9.918624469,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2017,9.918624469,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2017,9.918624469,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2017,9.918624469,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2017,9.918624469,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2018,6.556335903,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2018,6.556335903,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2018,6.556335903,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2018,6.556335903,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2018,6.556335903,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2019,10.24454832,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2019,10.24454832,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2019,10.24454832,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2019,10.24454832,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.01, Loudoun County, Virginia",2019,10.24454832,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611101
"Census Tract 6111.02, Loudoun County, Virginia",2015,15.55457666,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2015,15.55457666,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2015,15.55457666,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2015,15.55457666,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2015,15.55457666,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2016,11.88390577,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2016,11.88390577,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2016,11.88390577,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2016,11.88390577,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2016,11.88390577,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2017,11.77006383,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2017,11.77006383,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2017,11.77006383,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2017,11.77006383,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2017,11.77006383,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2018,12.93703557,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2018,12.93703557,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2018,12.93703557,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2018,12.93703557,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2018,12.93703557,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2019,12.54733869,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2019,12.54733869,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2019,12.54733869,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2019,12.54733869,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6111.02, Loudoun County, Virginia",2019,12.54733869,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611102
"Census Tract 6112.02, Loudoun County, Virginia",2015,12.89612954,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2015,12.89612954,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2015,12.89612954,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2015,12.89612954,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2015,12.89612954,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2016,14.5975604,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2016,14.5975604,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2016,14.5975604,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2016,14.5975604,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2016,14.5975604,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2017,13.78273792,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2017,13.78273792,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2017,13.78273792,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2017,13.78273792,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2017,13.78273792,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2018,8.160181277,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2018,8.160181277,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2018,8.160181277,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2018,8.160181277,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2018,8.160181277,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2019,11.10008475,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2019,11.10008475,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2019,11.10008475,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2019,11.10008475,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.02, Loudoun County, Virginia",2019,11.10008475,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611202
"Census Tract 6112.04, Loudoun County, Virginia",2015,14.07703001,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2015,14.07703001,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2015,14.07703001,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2015,14.07703001,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2015,14.07703001,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2016,11.26327974,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2016,11.26327974,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2016,11.26327974,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2016,11.26327974,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2016,11.26327974,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2017,13.31141466,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2017,13.31141466,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2017,13.31141466,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2017,13.31141466,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2017,13.31141466,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2018,8.281154198,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
"Census Tract 6112.04, Loudoun County, Virginia",2018,8.281154198,"tract","perc_poor_ment_hlth_days_14_and_over","mean","days",51107611204
